Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
3954,705856419691790247,20250609011815,326702260,30.0028,-90.07647,Fillmore,,Entire home,Entire home/apt,2020-01-12,"New Orleans, LA",within a day,100%,100%,t,1,2,t,t,5,2.5,2.5 baths,3.0,3.0,"[""Books and reading material"", ""Free driveway parking on premises"", ""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""HDTV with Roku, Disney+, Fire TV, Amazon Prime Video, Hulu, HBO Max, Netflix"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Freezer"", ""Keypad""]",$174.00,30,365,30,30,1125,1125,30.0,1125.0,t,18,48,78,344,186,7,4,0,2,0.22,5.0,5.0,5.0,5.0,5.0
3956,706581854344473855,20250609011815,459989161,29.97269,-90.09682,Mid-City,,Entire home,Entire home/apt,2022-05-20,"New Orleans, LA",within an hour,100%,91%,t,21,27,t,t,4,1.0,1 bath,2.0,4.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Freezer""]",$104.00,2,365,1,2,1125,1125,1.3,1125.0,t,26,56,86,257,194,123,36,0,47,3.63,4.91,4.93,4.88,4.9,4.89
3958,706648158260578422,20250609011815,265585762,29.97447,-90.05061,St. Roch,,Entire home,Entire home/apt,2019-06-01,"New Orleans, LA",within an hour,94%,100%,t,3,3,t,t,4,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Stainless steel electric stove"", ""Air conditioning"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Pets allowed"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""Free parking on premises"", ""Oven"", ""TV"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Keypad""]",$82.00,1,90,1,8,90,90,1.2,90.0,t,27,28,28,28,28,67,21,0,20,1.97,4.7,4.79,4.76,4.85,4.27
4001,707937708946639819,20250609011815,83329996,29.978000680514786,-90.077610864418,Fairgrounds,,Entire home,Entire home/apt,2016-07-12,"New Orleans, LA",within an hour,100%,99%,t,7,21,t,t,4,1.5,1.5 baths,2.0,3.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Ceiling fan"", ""Free dryer"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer""]",$136.00,1,365,2,3,365,365,2.4,365.0,t,30,60,90,203,198,45,18,1,21,1.36,4.64,4.82,4.78,4.78,4.51
4002,708118623796452569,20250609011815,296603782,29.96848371742831,-90.08816758763837,Mid-City,,Entire guest suite,Entire home/apt,2019-09-20,"New Orleans, LA",within a few hours,100%,71%,t,1,1,t,t,3,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Ceiling fan"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Pets allowed"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""First aid kit"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Smart lock"", ""Hangers"", ""Cleaning products"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Freezer""]",$63.00,30,180,30,30,180,180,30.0,180.0,t,20,50,80,309,185,4,2,0,3,0.25,5.0,5.0,5.0,5.0,4.5
4003,709576661288386387,20250609011815,26354900,29.96364,-90.03553,St. Claude,,Entire home,Entire home/apt,2015-01-19,"New Orleans, LA",within an hour,100%,90%,t,1,1,t,t,4,1.0,1 bath,1.0,1.0,"[""Books and reading material"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""50 inch HDTV"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Exercise equipment"", ""Ceiling fan"", ""Outdoor dining area"", ""Fast wifi \u2013 365 Mbps"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Lockbox"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Sun loungers"", ""Gym"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Cleaning available during stay"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Single oven"", ""Private entrance"", ""Freezer""]",$87.00,30,365,30,30,1125,1125,30.0,1125.0,t,30,60,90,326,198,9,5,1,4,0.43,5.0,5.0,5.0,4.89,5.0
4004,709996549280254603,20250609011815,81701091,29.959861322536742,-90.02599770546628,Holy Cross,,Entire home,Entire home/apt,2016-07-04,"New Orleans, LA",within an hour,100%,100%,t,2,2,t,t,4,2.0,2 baths,2.0,4.0,"[""Dishes and silverware"", ""Record player"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Central air conditioning"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Free parking on premises"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Bidet"", ""Ethernet connection"", ""Safe"", ""Kitchen"", ""Laundromat nearby"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Freezer"", ""Keypad"", ""Kayak""]",$107.00,2,29,2,6,29,120,2.7,45.2,t,21,42,72,252,180,70,22,2,19,2.13,4.9,4.97,4.87,4.97,4.69
4006,710417745990043609,20250609011815,1144163,29.97778,-90.0589,Seventh Ward,,Entire home,Entire home/apt,2011-09-11,"New Orleans, LA",within an hour,93%,99%,t,2,8,t,t,6,2.0,2 baths,3.0,3.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Outdoor dining area"", ""Free dryer"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Refrigerator"", ""Clothing storage: closet"", ""Bed linens"", ""Free parking on premises"", ""First aid kit"", ""Backyard"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""34 inch TV with Amazon Prime Video, Hulu, Netflix, Roku"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Bathtub"", ""Cooking basics"", ""Patio or balcony"", ""Keypad""]",$86.00,3,365,3,7,1125,1125,3.9,1125.0,t,25,44,74,94,90,69,28,0,31,2.06,4.81,4.91,4.86,4.8,4.68
4010,711064508526538413,20250609011815,5568933,29.926987424568267,-90.0771001312828,Lower Garden District,,Entire home,Entire home/apt,2013-03-21,"New Orleans, LA",within an hour,100%,97%,t,1,2,t,t,4,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Ceiling fan"", ""Outlet covers"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Electric stove"", ""Pets allowed"", ""Refrigerator"", ""Dishwasher"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""55 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""High chair"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Baby bath"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Keypad""]",$144.00,2,365,2,2,365,365,2.0,365.0,t,24,54,84,84,84,64,29,1,25,2.0,4.97,5.0,5.0,5.0,4.97
4013,711829983232638315,20250609011815,135108051,29.92297,-90.08835,East Riverside,,Entire rental unit,Entire home/apt,2017-06-14,"New Orleans, LA",within an hour,100%,98%,t,10,10,t,t,5,1.0,1 bath,2.0,4.0,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Smart lock"", ""Cooking basics""]",$119.00,2,25,2,2,25,25,2.0,25.0,t,23,53,83,83,83,81,26,2,27,2.42,4.9,4.9,4.98,4.91,4.93
4014,712323924482664830,20250609011815,53315108,29.97264,-90.05651,St. Roch,,Entire home,Entire home/apt,2016-01-04,"New Orleans, LA",within an hour,100%,97%,t,1,1,t,t,4,,1 bath,2.0,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Shared backyard \u2013 Fully fenced"", ""Jenn-Air refrigerator"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Pack \u2019n play/Travel crib - available upon request"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Standalone high chair - available upon request"", ""Exterior security cameras on property"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Oven"", ""Baby monitor - available upon request"", ""Dedicated workspace"", ""Body soap"", ""Fast wifi \u2013 55 Mbps"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Barbecue utensils"", ""Iron"", ""Shared hot tub - available all year, open 24 hours"", ""Cleaning products"", ""EV charger - level 2"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""55 inch HDTV with Chromecast, Roku"", ""Coffee maker: pour-over coffee"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Hammock"", ""Private entrance"", ""Mosquito net"", ""Freezer"", ""Shared BBQ grill: gas"", ""Crib"", ""Keypad""]",,1,60,1,4,1125,1125,3.4,1125.0,t,7,14,38,204,136,108,31,4,37,3.41,4.94,4.92,4.96,4.99,4.53
4015,713079209671571966,20250609011815,78935977,29.94050750867503,-90.0742234289646,Central City,,Entire condo,Entire home/apt,2016-06-20,"Biloxi, MS",within an hour,100%,92%,t,14,21,t,t,2,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Paid dryer \u2013 In building"", ""Portable fans"", ""Ceiling fan"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Elevator"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Paid washer \u2013 In building"", ""Oven"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Cooking basics"", ""Wine glasses"", ""Private entrance"", ""Freezer""]",$76.00,150,365,150,150,365,365,150.0,365.0,t,30,60,90,198,198,4,0,0,1,0.13,5.0,5.0,5.0,5.0,5.0
4029,714893167675374289,20250609011815,37911837,29.95966,-90.02406,Holy Cross,,Entire guest suite,Entire home/apt,2015-07-08,"New Orleans, LA",,,,t,2,7,t,t,2,,1 bath,1.0,,"[""Books and reading material"", ""Dishes and silverware"", ""Pool"", ""Carbon monoxide alarm"", ""Hot water"", ""Mini fridge"", ""Room-darkening shades"", ""Wifi"", ""Coffee maker: french press"", ""Shared backyard \u2013 Fully fenced"", ""Air conditioning"", ""Outdoor furniture"", ""Ceiling fan"", ""Hot tub"", ""Self check-in"", ""Smoke alarm"", ""Pets allowed"", ""Toaster"", ""Microwave"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Sun loungers"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Garden view"", ""Cleaning products"", ""Heating - split type ductless system"", ""Baking sheet"", ""Pool view"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""BBQ grill"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Outdoor shower"", ""Keypad""]",,30,90,30,30,1125,1125,30.0,1125.0,t,0,0,0,0,0,13,0,0,10,0.43,5.0,5.0,5.0,5.0,4.85
4030,715221408419439928,20250609011815,293519447,29.95715,-90.11094,Marlyville - Fontainbleau,,Entire rental unit,Entire home/apt,2019-09-09,"New Orleans, LA",within an hour,100%,94%,t,1,1,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""HDTV with HBO Max"", ""Board games"", ""Wifi"", ""Private patio or balcony"", ""Gym nearby"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Toaster"", ""Dove shampoo"", ""Microwave"", ""Electric stove"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Coffee maker: drip coffee maker"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Oil of Olay  body soap"", ""Extra pillows and blankets"", ""Hangers"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Not fully fenced"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Freezer"", ""Dove conditioner"", ""Keypad""]",$85.00,2,27,1,2,27,27,2.0,27.0,t,23,53,83,83,83,91,28,3,25,2.74,4.81,4.82,4.93,4.95,4.34
4032,715433025817611319,20250609011815,24668830,29.9500853,-90.0522762,Algiers Point,,Entire home,Entire home/apt,2014-12-09,"New Orleans, LA",within an hour,100%,98%,t,2,3,t,t,2,1.0,1 bath,1.0,1.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""TV with Amazon Prime Video, Disney+, Roku, Netflix, Hulu"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""Portable fans"", ""Stove"", ""Ceiling fan"", ""Paid dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Coffee maker: drip coffee maker, french press"", ""Fire extinguisher"", ""Body soap"", ""Rice maker"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Heating - split type ductless system"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Hammock"", ""Private entrance"", ""Freezer""]",$43.00,30,365,30,30,365,365,30.0,365.0,t,29,59,89,179,179,0,0,0,0,,,,,,
4036,716717195444576309,20250609011815,106289693,29.9648,-90.03693,St. Claude,,Entire condo,Entire home/apt,2016-12-05,,within an hour,100%,97%,t,238,505,t,t,4,2.0,2 baths,2.0,2.0,"[""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""Stainless steel gas stove"", ""Pack \u2019n play/Travel crib - available upon request"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Exercise equipment: elliptical, stationary bike, treadmill"", ""Central heating"", ""Shampoo"", ""Smoke alarm"", ""Microwave"", ""Toaster"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""HDTV"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""First aid kit"", ""Free parking garage on premises \u2013 1 space"", ""Sun loungers"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Shared outdoor pool - available seasonally, open specific hours"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Freezer"", ""Keypad""]",$86.00,2,180,2,3,1125,1125,2.6,1125.0,t,10,24,42,145,145,114,36,4,47,3.65,4.95,4.97,4.96,4.99,4.62
4044,718203513979731556,20250609011815,243535627,29.94841,-90.04714,Mcdonogh,,Entire rental unit,Entire home/apt,2019-02-16,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,t,2,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Stainless steel electric stove"", ""City skyline view"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Lockbox"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""HDTV with Roku"", ""Washer"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Freezer""]",$92.00,2,10,2,2,10,10,2.0,10.0,t,22,47,77,127,127,93,27,0,29,2.8,4.94,4.92,4.94,4.96,4.69
4047,719442312856923251,20250609011815,15589157,29.97394,-90.07548,Treme - Lafitte,,Private room in home,Private room,2014-05-16,"New Orleans, LA",within an hour,100%,100%,t,1,2,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Hot water"", ""Coffee maker: french press"", ""Room-darkening shades"", ""Fast wifi \u2013 113 Mbps"", ""Portable fans"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Toaster"", ""Dove shampoo"", ""Microwave"", ""Whirlpool electric stove"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lockbox"", ""Dove body soap"", ""Bed linens"", ""Hair dryer"", ""Whirlpool  oven"", ""First aid kit"", ""Free parking on premises"", ""Freezer"", ""Fire extinguisher"", ""Dedicated workspace"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage: wardrobe"", ""Dove conditioner""]",$62.00,1,365,1,3,1125,1125,1.1,1125.0,t,25,55,85,283,193,162,42,1,56,4.94,4.91,4.91,4.83,4.98,4.91
4048,719590596669401828,20250609011815,73397289,29.9670563,-90.0484673,Bywater,,Entire home,Entire home/apt,2016-05-22,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,t,4,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Standalone high chair"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""GE gas stove"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Clothing storage: closet"", ""HDTV"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$86.00,2,60,2,2,1125,1125,2.0,1125.0,t,15,45,75,255,183,89,28,2,31,2.68,4.96,4.96,5.0,4.99,4.9
